"EnsemblID","Type","negCorr","posCorr","minFeature","maxFeature","numFeatures","numSigFeatures","Symbol","EntrezID","corDiff"
"ENSG00000011332","Junction",-0.494485808423939,0.165306592910157,"chr19:38706900-38706992(*)","chr19:38704397-38704915(*)",171,25,"DPF1",8193,0.659792401334097
"ENSG00000167642","Junction",-0.577444287082493,0.295377739943764,"chr19:38734775-38774266(*)","chr19:38781216-38782479(*)",83,12,"SPINT2",10653,0.872822027026257
"ENSG00000167641","Junction",-0.076983556146229,0.618590695287341,"chr19:38743615-38755474(*)","chr19:38743615-38746778(*)",31,6,"PPP1R14A",94274,0.69557425143357
"ENSG00000167645","Junction",-0.076983556146229,0.219115107812329,"chr19:38796148-38806499(*)","chr19:38800284-38806356(*)",90,10,"YIF1B",90522,0.296098663958558
"ENSG00000188766","Junction",-0.323618472632963,0.00598332418849109,"chr19:38879448-38880938(*)","chr19:38882755-38882851(*)",45,3,"SPRED3",399473,0.329601796821454
"ENSG00000104814","Junction",-0.133279348765641,0.254999318778727,"chr19:39086196-39086951(*)","chr19:39087778-39087965(*)",120,6,"MAP4K1",11184,0.388278667544368
"ENSG00000178982","Junction",-0.320402245838676,0.350677613128568,"chr19:39123137-39125632(*)","chr19:39123137-39123240(*)",109,12,"EIF3K",27335,0.671079858967243
"ENSG00000130402","Junction",-0.41415963818193,0.580406615482479,"chr19:39207957-39208166(*)","chr19:39219795-39219913(*)",246,29,"ACTN4",81,0.994566253664409
"ENSG00000182472","Junction",-0.109278875865813,0.129151862469465,"chr19:39221864-39226141(*)","chr19:39224845-39224958(*)",65,23,"CAPN12",147968,0.238430738335278
"ENSG00000104824","Junction",-0.492583318499571,0.249889756617343,"chr19:39336376-39336492(*)","chr19:39332323-39334481(*)",86,12,"HNRNPL",3191,0.742473075116914
"ENSG00000068903","Junction",-0.44575968764889,0.394236940780229,"chr19:39389888-39390145(*)","chr19:39372132-39374266(*)",201,4,"SIRT2",22933,0.839996628429119
"ENSG00000104835","Junction",-0.236892191687231,0.498104554291443,"chr19:39412908-39416787(*)","chr19:39406547-39406676(*)",148,4,"SARS2",54938,0.734996745978674
"ENSG00000128626","Junction",-0.0263375162359668,0.108247354233259,"chr19:39421639-39421915(*)","chr19:39421984-39422972(*)",19,3,"MRPS12",6183,0.134584870469225
"ENSG00000130755","Junction",-0.137878513772324,0.602063232725775,"chr19:39823767-39835946(*)","chr19:39823767-39832150(*)",69,1,"GMFG",9535,0.739941746498099
"ENSG00000179134","Junction",-0.25049902744428,0.526864734513649,"chr19:39839030-39842456(*)","chr19:39873932-39874138(*)",183,12,"SAMD4B",55095,0.777363761957929
"ENSG00000006712","Junction",-0.368916800295815,0.0371698748667326,"chr19:39880802-39881457(*)","chr19:39879506-39879586(*)",76,22,"PAF1",54623,0.406086675162548
"ENSG00000196235","Junction",-0.359744456154714,0.49296483869789,"chr19:39948381-39948933(*)","chr19:39948381-39949457(*)",198,32,"SUPT5H",6829,0.852709294852604
"ENSG00000105197","Junction",-0.319987385464726,0.279387624484414,"chr19:39971602-39976327(*)","chr19:39979286-39980358(*)",84,30,"TIMM50",92609,0.59937500994914
"ENSG00000105204","Junction",-0.365011848164088,0.310353609774498,"chr19:40320818-40321014(*)","chr19:40317508-40317924(*)",64,7,"DYRK1B",9149,0.675365457938586
"ENSG00000013275","Junction",-0.0869726088407314,0.348443429105638,"chr19:40478152-40478275(*)","chr19:40486054-40486192(*)",63,8,"PSMC4",5704,0.43541603794637
"ENSG00000187187","Junction",-0.264946874057395,0.133793156334015,"chr19:40503065-40503767(*)","chr19:40503655-40503767(*)",35,3,"ZNF546",339327,0.39874003039141
"ENSG00000130758","Junction",-0.121865081372086,0.428767350970745,"chr19:40704463-40711027(*)","chr19:40720129-40720876(*)",188,13,"MAP3K10",4294,0.550632432342831
"ENSG00000160392","Junction",-0.000368116821879851,0.442705207675247,"chr19:40842315-40847745(*)","chr19:40827258-40827934(*)",81,7,"C19orf47",126526,0.443073324497127
"ENSG00000105223","Junction",-0.427289567844492,0.448144862140324,"chr19:40872592-40875814(*)","chr19:40882682-40883692(*)",254,29,"PLD3",23646,0.875434429984817
"ENSG00000090013","Junction",-0.0725942879827768,0.565010302588795,"chr19:40953954-40957322(*)","chr19:40964152-40964287(*)",41,6,"BLVRB",645,0.637604590571572
"ENSG00000160460","Junction",-0.455889878892817,0.521558956258021,"chr19:41012294-41021217(*)","chr19:41078287-41081316(*)",320,27,"SPTBN4",57731,0.977448835150838
"ENSG00000160410","Junction",-0.0624780346076617,0.151389333657037,"chr19:41083537-41084059(*)","chr19:41094686-41094987(*)",109,5,"SHKBP1",92799,0.213867368264698
"ENSG00000090006","Junction",-0.484239263836416,0.168713875346267,"chr19:41104529-41105102(*)","chr19:41107544-41110940(*)",254,32,"LTBP4",8425,0.652953139182683
"ENSG00000105245","Junction",-0.464482268567032,0.337406025987004,"chr19:41192901-41195944(*)","chr19:41190462-41197496(*)",101,6,"NUMBL",9253,0.801888294554036
"ENSG00000268975","Junction",-0.423172618580128,0.547100015059713,"chr19:41281575-41281656(*)","chr19:41289981-41292569(*)",43,10,"MIA-RAB4B",NA,0.970272633639841
"ENSG00000171570","Junction",-0.12145016589832,0.366668392370788,"chr19:41307321-41313042(*)","chr19:41313180-41313388(*)",82,4,"RAB4B-EGLN2",53916,0.488118558269108
"ENSG00000167601","Junction",-0.0773611955086497,0.237034819603475,"chr19:41752044-41754418(*)","chr19:41759614-41762356(*)",92,17,"AXL",558,0.314396015112125
"ENSG00000105329","Junction",-0.0121690189016408,0.0906664992100698,"chr19:41847936-41848074(*)","chr19:41848153-41850651(*)",41,4,"TGFB1",7040,0.102835518111711
"ENSG00000255730","Junction",-0.0725942879827768,0.303529309694462,"chr19:41916080-41916541(*)","chr19:41929075-41930342(*)",83,5,NA,NA,0.376123597677239
"ENSG00000142046","Junction",-0.0543872860030104,0.393062164008755,"chr19:41889538-41889790(*)","chr19:41888827-41889790(*)",38,2,"TMEM91",641649,0.447449450011766
"ENSG00000105341","Junction",-0.299663162323721,0.153612478165292,"chr19:41944320-41945378(*)","chr19:41939340-41939441(*)",74,7,"ATP5SL",55101,0.453275640489012
"ENSG00000267107","Junction",-0.250999146782487,0.000533516619306897,"chr19:41962393-41984988(*)","chr19:41985193-42006493(*)",40,3,NA,100505495,0.251532663401794
"ENSG00000007129","Junction",-0.103863524225975,0.0472386144088373,"chr19:42083912-42085622(*)","chr19:42091849-42092192(*)",50,7,"CEACAM21",90273,0.151102138634812
"ENSG00000105372","Junction",-0.468388545504823,0.119586992340753,"chr19:42364916-42365180(*)","chr19:42364565-42364844(*)",61,2,"RPS19",6223,0.587975537845576
"ENSG00000076928","Junction",-0.233417877235959,0.402365725283402,"chr19:42410956-42416683(*)","chr19:42409414-42409741(*)",202,4,"ARHGEF1",100505585,0.635783602519361
"ENSG00000105409","Junction",-0.392426547008139,0.420045846614402,"chr19:42490382-42492627(*)","chr19:42471118-42471813(*)",269,16,"ATP1A3",101927137,0.812472393622541
"ENSG00000105737","Junction",-0.465366619589445,0.347701566719377,"chr19:42526507-42526668(*)","chr19:42510963-42526098(*)",204,37,"GRIK5",2901,0.813068186308821
"ENSG00000160570","Junction",-0.435518175413178,0.404980266094178,"chr19:42719405-42721783(*)","chr19:42719405-42720831(*)",48,6,"DEDD2",162989,0.840498441507356
"ENSG00000105723","Junction",-0.0773611955086497,0.237287937692283,"chr19:42741094-42746467(*)","chr19:42735020-42736208(*)",98,9,"GSK3A",2931,0.314649133200932
"ENSG00000105722","Junction",-0.0609067369066915,0.163419185780099,"chr19:42753136-42753978(*)","chr19:42753891-42753978(*)",42,5,"ERF",2077,0.224325922686791
"ENSG00000167619","Junction",-0.365575093576797,0.126595779002056,"chr19:42819412-42819523(*)","chr19:42827942-42828429(*)",139,15,"TMEM145",284339,0.492170872578853
"ENSG00000105429","Junction",-0.249548978555051,0.09151710247784,"chr19:42853852-42855367(*)","chr19:42875635-42879658(*)",241,3,"MEGF8",1954,0.341066081032891
"ENSG00000105427","Junction",-0.076983556146229,0.211063299998092,"chr19:42893823-42894391(*)","chr19:42891395-42891491(*)",5,5,"CNFN",84518,0.288046856144321
"ENSG00000213904","Junction",-0.333900457676145,0.130744888112323,"chr19:42906168-42912409(*)","chr19:42901377-42912409(*)",142,2,"LIPE-AS1",101928003,0.464645345788468
"ENSG00000079435","Junction",-0.283418086686829,0.582275979032684,"chr19:42906228-42906489(*)","chr19:42914995-42916516(*)",76,13,"LIPE",3991,0.865694065719513
"ENSG00000204936","Junction",-0.0513446255355383,0.000792283489059424,"chr19:43864558-43865294(*)","chr19:43865481-43865596(*)",52,2,"CD177",57126,0.0521369090245977
"ENSG00000105755","Junction",-0.400203841313002,0.280598369015612,"chr19:44015719-44031248(*)","chr19:44015719-44030666(*)",58,5,"ETHE1",23474,0.680802210328614
"ENSG00000176472","Junction",-0.0773611955086497,0.374749119289396,"chr19:44038654-44039164(*)","chr19:44038654-44039180(*)",43,5,"ZNF575",284346,0.452110314798046
"ENSG00000105771","Junction",-0.311135369030032,0.364104781736657,"chr19:44238648-44242273(*)","chr19:44233202-44237009(*)",118,14,"SMG9",56006,0.675240150766689
"ENSG00000104783","Junction",-0.0725942879827768,0.624299566306203,"chr19:44273982-44274646(*)","chr19:44273713-44273870(*)",53,8,"KCNN4",3783,0.696893854288979
"ENSG00000159871","Junction",-0.0461203790430017,0.610681150569691,"chr19:44303987-44306468(*)","chr19:44301982-44302606(*)",39,6,"LYPD5",284348,0.656801529612692
"ENSG00000167380","Junction",-0.303862470545083,0.476348218880089,"chr19:44677106-44679650(*)","chr19:44677106-44679136(*)",68,8,"ZNF226",7769,0.780210689425172
"ENSG00000186567","Junction",-0.248560955719524,0.0637502963936953,"chr19:45175259-45175867(*)","chr19:45182209-45183559(*)",61,5,"CEACAM19",56971,0.312311252113219
"ENSG00000130204","Junction",-0.0470634123685971,0.17499681675133,"chr19:45395718-45396093(*)","chr19:45404568-45406286(*)",67,4,"TOMM40",10452,0.222060229119927
"ENSG00000130203","Junction",-0.182892930360392,0.369403453105812,"chr19:45409520-45409858(*)","chr19:45409181-45409858(*)",57,11,"APOE",348,0.552296383466204
"ENSG00000224916","Junction",-0.268050340728014,0.338026833157127,"chr19:45444862-45448005(*)","chr19:45452118-45452415(*)",18,6,"APOC4-APOC2",346,0.606077173885141
"ENSG00000104853","Junction",-0.153372097791049,0.600908173300086,"chr19:45494204-45495490(*)","chr19:45494204-45494495(*)",137,19,"CLPTM1",1209,0.754280271091135
"ENSG00000104856","Junction",-0.0725942879827768,0.333296789791487,"chr19:45504944-45515193(*)","chr19:45537571-45537708(*)",48,14,"RELB",5971,0.405891077774263
"ENSG00000104866","Junction",-0.252562362948839,0.475295656360608,"chr19:45645717-45648111(*)","chr19:45649739-45649828(*)",147,14,"PPP1R37",284352,0.727858019309447
"ENSG00000104884","Junction",-0.309084584022796,0.0877349726978123,"chr19:45872406-45873390(*)","chr19:45872406-45873793(*)",123,9,"ERCC2",2068,0.396819556720608
"ENSG00000012061","Junction",-0.510350640908058,0.462868408362179,"chr19:45926640-45927038(*)","chr19:45926640-45952430(*)",152,17,"ERCC1",2067,0.973219049270237
"ENSG00000125740","Junction",-0.0733909866697881,0.515722799237716,"chr19:45971971-45973886(*)","chr19:45973731-45973886(*)",26,5,"FOSB",2354,0.589113785907504
"ENSG00000213889","Junction",-0.0867433723648245,0.26980011609226,"chr19:46002984-46003907(*)","chr19:46003969-46005274(*)",47,6,"PPM1N",147699,0.356543488457084
"ENSG00000104936","Junction",-0.356838731251203,0.252979512668247,"chr19:46275225-46275898(*)","chr19:46273899-46274825(*)",136,3,"DMPK",1760,0.60981824391945
"ENSG00000104983","Junction",-0.0435772181859068,0.38951278264086,"chr19:46503088-46506265(*)","chr19:46503316-46506265(*)",101,10,"CCDC61",729440,0.433090000826767
"ENSG00000124440","Junction",-0.274207637278312,0.385254924103482,"chr19:46800360-46807154(*)","chr19:46801772-46807154(*)",111,8,"HIF3A",64344,0.659462561381794
"ENSG00000230510","Junction",-0.29030411071841,0.306498602209433,"chr19:46984698-46993122(*)","chr19:47030330-47104139(*)",77,5,"PPP5D1",100506012,0.596802712927842
"ENSG00000160014","Junction",-0.076983556146229,0.475959474615805,"chr19:47112239-47113010(*)","chr19:47104695-47111453(*)",203,20,"CALM3",808,0.552943030762034
"ENSG00000090372","Junction",-0.62888379639153,0.424725623984132,"chr19:47230804-47231150(*)","chr19:47234131-47234724(*)",228,29,"STRN4",29888,1.05360942037566
"ENSG00000181027","Junction",-0.167416753080688,0.273499456846431,"chr19:47263624-47279908(*)","chr19:47249348-47251283(*)",67,5,"FKRP",79147,0.440916209927119
"ENSG00000042753","Junction",-0.552481656890643,0.430474917197493,"chr19:47342836-47354020(*)","chr19:47349400-47353390(*)",72,6,"AP2S1",1175,0.982956574088136
"ENSG00000160007","Junction",-0.076983556146229,0.000402629893078769,"chr19:47438460-47440520(*)","chr19:47494599-47502560(*)",78,2,"ARHGAP35",2909,0.0773861860393077
"ENSG00000130751","Junction",-0.280378993492205,0.00539467848404669,"chr19:47543809-47544282(*)","chr19:47544384-47546067(*)",112,7,"NPAS1",4861,0.285773671976251
"ENSG00000130748","Junction",-0.369135209128348,0.511298215040437,"chr19:47549944-47551958(*)","chr19:47549944-47550605(*)",20,5,"TMEM160",54958,0.880433424168786
"ENSG00000142230","Junction",-0.211855819361035,0.133793156334015,"chr19:47656298-47658370(*)","chr19:47634286-47700489(*)",155,10,"SAE1",10055,0.34564897569505
"ENSG00000134815","Junction",-0.250493738125672,0.0354601102624478,"chr19:47858608-47863224(*)","chr19:47878966-47879180(*)",112,16,"DHX34",9704,0.28595384838812
"ENSG00000105419","Junction",-0.53402113599147,0.145171870983267,"chr19:47912805-47919908(*)","chr19:47918359-47920434(*)",157,23,"MEIS3",56917,0.679193006974737
"ENSG00000118160","Junction",-0.127444238006191,0.177971281300189,"chr19:47941231-47942191(*)","chr19:47944698-47946932(*)",156,14,"SLC8A2",6543,0.30541551930638
"ENSG00000105402","Junction",-0.076983556146229,0.562539432874269,"chr19:48008801-48015928(*)","chr19:47991647-47992967(*)",250,10,"NAPA",8775,0.639522989020498
"ENSG00000118156","Junction",-0.126177194955183,0.356756681249465,"chr19:48024912-48036165(*)","chr19:48024912-48025110(*)",73,19,"ZNF541",84215,0.482933876204648
"ENSG00000063169","Junction",-0.477364476428959,0.464285715006271,"chr19:48184534-48197371(*)","chr19:48184534-48185232(*)",109,7,"GLTSCR1",29998,0.94165019143523
"ENSG00000178980","Junction",-0.076983556146229,0.483603094600265,"chr19:48284007-48284404(*)","chr19:48284258-48284364(*)",132,13,"SEPW1",6415,0.560586650746494
"ENSG00000105499","Junction",-0.102800529403089,0.658209245764343,"chr19:48558307-48564925(*)","chr19:48558307-48565254(*)",194,23,"PLA2G4C",8605,0.761009775167431
"ENSG00000105467","Junction",-0.158533494464842,0.0307735697122392,"chr19:48876516-48876773(*)","chr19:48876294-48876773(*)",25,6,"SYNGR4",23546,0.189307064177081
"ENSG00000105447","Junction",-0.0903396523079402,0.109739613601171,"chr19:48950101-48953569(*)","chr19:48954489-48955964(*)",28,14,"GRWD1",83743,0.200079265909112
"ENSG00000105443-ENSG00000268465","Junction",-0.387938573181723,0.202026129502081,"chr19:48972784-48973609(*)","chr19:48973301-48973609(*)",3,6,"CYTH2-",NA,0.589964702683804
"ENSG00000142235","Junction",-0.240781896729929,0.345317796559858,"chr19:49004002-49004252(*)","chr19:49014871-49016733(*)",152,3,"LMTK3",114783,0.586099693289786
"ENSG00000063176","Junction",-0.00473665336014654,0.623373334150676,"chr19:49125724-49129147(*)","chr19:49131535-49131937(*)",96,2,"SPHK2",56848,0.628109987510823
"ENSG00000105516","Junction",-0.39982540518562,0.525329112824609,"chr19:49136913-49137605(*)","chr19:49136913-49138836(*)",38,5,"DBP",1628,0.925154518010229
"ENSG00000176909","Junction",-0.248768070140318,0.461254689500239,"chr19:49216808-49217116(*)","chr19:49216808-49216972(*)",47,4,"MAMSTR",284358,0.710022759640557
"ENSG00000182264","Junction",-0.0191262676149846,0.229852617816258,"chr19:49244736-49247273(*)","chr19:49247797-49248470(*)",44,5,"IZUMO1",284359,0.248978885431243
"ENSG00000105552","Junction",-0.273729388197515,0.198532744807984,"chr19:49310332-49314065(*)","chr19:49298722-49299684(*)",117,1,"BCAT2",587,0.472262133005499
"ENSG00000105559","Junction",-0.105844981766012,0.294061317464005,"chr19:49362397-49362489(*)","chr19:49348704-49348773(*)",103,12,"PLEKHA4",57664,0.399906299230017
"ENSG00000104804","Junction",-0.0725942879827768,0.387304280123786,"chr19:49384384-49387010(*)","chr19:49387304-49388704(*)",50,1,"TULP2",7288,0.459898568106562
"ENSG00000104805","Junction",-0.184366882496265,0.570573032777297,"chr19:49416790-49421982(*)","chr19:49425190-49425574(*)",118,7,"NUCB1",4924,0.754939915273561
"ENSG00000087086","Junction",-0.0764748550289249,0.303543071075001,"chr19:49469668-49469839(*)","chr19:49469174-49469537(*)",40,5,"FTL",2512,0.380017926103925
"ENSG00000104812","Junction",-0.128531910414612,0.358779811391167,"chr19:49486095-49488717(*)","chr19:49485633-49488717(*)",91,7,"GYS1",2997,0.487311721805779
"ENSG00000183207","Junction",-0.368182736251442,0.185285860320971,"chr19:49502631-49506535(*)","chr19:49497160-49502575(*)",119,10,"RUVBL2",10856,0.553468596572413
"ENSG00000104852","Junction",-0.382885291179707,0.411484406066671,"chr19:49605431-49607890(*)","chr19:49610970-49611078(*)",162,13,"SNRNP70",6625,0.794369697246378
"ENSG00000104863","Junction",-0.173000435337444,0.36675499758902,"chr19:49618589-49621111(*)","chr19:49618225-49619519(*)",46,1,"LIN7B",64130,0.539755432926464
"ENSG00000177380","Junction",-0.0773611955086497,0.323335114142315,"chr19:49624221-49631115(*)","chr19:49653409-49653492(*)",184,9,"PPFIA3",8541,0.400696309650964
"ENSG00000104872","Junction",-0.266373813393403,0.330451395427741,"chr19:49951166-49952731(*)","chr19:49954106-49954741(*)",102,4,"PIH1D1",55011,0.596825208821144
"ENSG00000090554","Junction",-0.270205081287603,0.427018739805152,"chr19:49983395-49983554(*)","chr19:49982305-49983554(*)",35,1,"FLT3LG",2323,0.697223821092756
"ENSG00000104870","Junction",-0.27774433111466,0.137164098904949,"chr19:50016008-50016643(*)","chr19:50028831-50029266(*)",100,11,"FCGRT",2217,0.414908430019609
"ENSG00000142552","Junction",-0.146128639669998,0.402895501795397,"chr19:50031639-50031723(*)","chr19:50046010-50046362(*)",47,4,"RCN3",57333,0.549024141465395
"ENSG00000126460","Junction",-0.0125080991379173,0.135966401339231,"chr19:50083963-50084672(*)","chr19:50084739-50086463(*)",29,2,"PRRG2",5639,0.148474500477148
"ENSG00000126458","Junction",-0.0644747935648561,0.517762171270903,"chr19:50139985-50140299(*)","chr19:50138918-50138990(*)",26,9,"RRAS",6237,0.582236964835759
"ENSG00000126461","Junction",-0.0757107498235807,0.405326007218249,"chr19:50149464-50149750(*)","chr19:50158128-50161017(*)",109,6,"SCAF1",58506,0.48103675704183
"ENSG00000126457","Junction",-0.522131632240768,0.357472411854094,"chr19:50180574-50183743(*)","chr19:50183511-50183743(*)",148,11,"PRMT1",3276,0.879604044094862
"ENSG00000169169","Junction",-0.46352738626761,0.489693540579735,"chr19:50194598-50194917(*)","chr19:50215728-50215992(*)",187,1,"CPT1C",126129,0.953220926847345
"ENSG00000010361","Junction",-0.076983556146229,0.488385346324872,"chr19:50315593-50316256(*)","chr19:50310632-50311670(*)",142,24,"FUZ",80199,0.565368902471101
"ENSG00000104973","Junction",-0.230860615187329,0.0681967309638812,"chr19:50322554-50332226(*)","chr19:50333856-50333950(*)",138,1,"MED25",102465480,0.29905734615121
"ENSG00000104960","Junction",-0.429244539474204,0.133793156334015,"chr19:50357992-50358087(*)","chr19:50363594-50363916(*)",158,25,"PTOV1",53635,0.563037695808218
"ENSG00000039650","Junction",-0.220175370708416,0.301645574703486,"chr19:50364953-50365441(*)","chr19:50365139-50365300(*)",112,11,"PNKP",11284,0.521820945411902
"ENSG00000104946","Junction",-0.0773611955086497,0.578659557711278,"chr19:50381499-50386959(*)","chr19:50391092-50391487(*)",153,17,"TBC1D17",79735,0.656020753219928
"ENSG00000169136","Junction",-0.546500955681749,0.283913917635879,"chr19:50433690-50433988(*)","chr19:50432658-50433988(*)",26,7,"ATF5",22809,0.830414873317628
"ENSG00000105053","Junction",-0.402068590793466,0.38370464984636,"chr19:50523905-50528523(*)","chr19:50489802-50491628(*)",154,16,"VRK3",51231,0.785773240639826
"ENSG00000105357","Junction",-0.102180072724668,0.699247872961216,"chr19:50727794-50733781(*)","chr19:50812435-50812896(*)",188,47,"MYH14",79784,0.801427945685884
"ENSG00000131398","Junction",-0.103302329546075,0.641199882178399,"chr19:50836537-50836725(*)","chr19:50818248-50823849(*)",63,9,"KCNC3",3748,0.744502211724474
"ENSG00000131408","Junction",-0.420741541839427,0.720163140774945,"chr19:50833053-50841258(*)","chr19:50881128-50881405(*)",111,12,"NR1H2",7376,1.14090468261437
"ENSG00000062822","Junction",-0.46864918382555,0.133793156334015,"chr19:50912159-50912378(*)","chr19:50895653-50897231(*)",118,38,"POLD1",5424,0.602442340159565
"ENSG00000086967","Junction",-0.0399561737730555,0.123769990612792,"chr19:50954193-50954536(*)","chr19:50964959-50965156(*)",61,14,"MYBPC2",4606,0.163726164385848
"ENSG00000204653","Junction",-0.076983556146229,0.684048613060343,"chr19:51016980-51017747(*)","chr19:51015548-51015616(*)",83,21,"ASPDH",554235,0.761032169206572
"ENSG00000131409","Junction",-0.26988114491702,0.284535140189433,"chr19:51052131-51063709(*)","chr19:51052131-51059791(*)",97,5,"LRRC4B",94030,0.554416285106453
"ENSG00000161681","Junction",-0.361116307815119,0.449893852747748,"chr19:51206994-51207376(*)","chr19:51192537-51198159(*)",245,35,"SHANK1",50944,0.811010160562867
"ENSG00000105472","Junction",-0.325556973889061,0.324297630269918,"chr19:51221854-51227161(*)","chr19:51227349-51227666(*)",43,5,"CLEC11A",6320,0.649854604158979
"ENSG00000105379","Junction",-0.414263202739411,0.642190342659506,"chr19:51857563-51858193(*)","chr19:51856545-51857403(*)",65,8,"ETFB",2109,1.05645354539892
"ENSG00000198633","Junction",-0.179938188256931,0.133793156334015,"chr19:52929905-52934660(*)","chr19:52937374-52956594(*)",48,7,"ZNF534",147658,0.313731344590946
"ENSG00000167766","Junction",-0.307677190376552,0.31334681181602,"chr19:53157657-53368613(*)","chr19:53138407-53141564(*)",129,7,"ZNF83",55769,0.621024002192572
"ENSG00000170954","Junction",-0.441387003614502,0.329128413874167,"chr19:53626909-53636108(*)","chr19:53625997-53636001(*)",107,1,"ZNF415",55786,0.770515417488669
"ENSG00000130844","Junction",-0.117383765868792,0.378444049965859,"chr19:54057412-54059098(*)","chr19:54041746-54042469(*)",154,2,"ZNF331",55422,0.495827815834652
"ENSG00000126583","Junction",-0.266827431687269,0.464565942562582,"chr19:54402411-54403486(*)","chr19:54409712-54409960(*)",158,24,"PRKCG",5582,0.731393374249851
"ENSG00000142408","Junction",-0.341929699633186,0.184255892170346,"chr19:54481944-54483120(*)","chr19:54483262-54485333(*)",54,10,"CACNG8",59283,0.526185591803531
"ENSG00000105618","Junction",-0.370569059089619,0.0276084025416659,"chr19:54625974-54626832(*)","chr19:54632746-54634737(*)",86,11,"PRPF31",26121,0.398177461631285
"ENSG00000088038","Junction",-0.335361440639843,0.286900606304774,"chr19:54657578-54658995(*)","chr19:54657578-54657680(*)",121,12,"CNOT3",4849,0.622262046944617
"ENSG00000131042","Junction",-0.0725942879827768,0.221945520783874,"chr19:54781452-54782113(*)","chr19:54778684-54779804(*)",50,4,"LILRB2",10288,0.294539808766651
"ENSG00000167613","Junction",-0.100054236693958,0.147075737806814,"chr19:54870233-54872616(*)","chr19:54867024-54867562(*)",66,1,"LAIR1",3903,0.247129974500772
"ENSG00000167614","Junction",-0.0725942879827768,0.478159759638806,"chr19:54930481-54930571(*)","chr19:54942370-54943533(*)",256,2,"TTYH1",57348,0.550754047621583
"ENSG00000104972","Junction",-0.0725942879827768,0.216296305921262,"chr19:55144624-55145088(*)","chr19:55148104-55148182(*)",67,4,"LILRB1",10859,0.288890593904038
"ENSG00000186818","Junction",-0.0413205274031911,0.0747551783995589,"chr19:55178201-55179085(*)","chr19:55179245-55179323(*)",64,1,"LILRB4",11006,0.11607570580275
"ENSG00000186431","Junction",-0.0730808736360591,0.0662870083880635,"chr19:55399662-55401014(*)","chr19:55386822-55396646(*)",19,2,"FCAR",2204,0.139367882024123
"ENSG00000267149-ENSG00000160439","Junction",-0.335995231510092,0.288526720251064,"chr19:55558857-55568020(*)","chr19:55558857-55559413(*)",10,3,"-RDH13",NA,0.624521951761156
"ENSG00000125503","Junction",-0.370890309663865,0.574657345602861,"chr19:55603695-55603989(*)","chr19:55602927-55603017(*)",214,29,"PPP1R12C",54776,0.945547655266727
"ENSG00000105048","Junction",-0.354934223408305,0.494442655820299,"chr19:55658390-55658493(*)","chr19:55645525-55648470(*)",69,16,"TNNT1",7138,0.849376879228603
"ENSG00000129990","Junction",-0.274275365436932,0.123729889715326,"chr19:55686460-55686539(*)","chr19:55686019-55686249(*)",140,3,"SYT5",6861,0.398005255152258
"ENSG00000105063","Junction",-0.076983556146229,0.50080569752115,"chr19:55751657-55752312(*)","chr19:55758478-55763461(*)",203,1,"PPP6R1",22870,0.577789253667379
"ENSG00000133265","Junction",-0.312177526849954,0.224035469152853,"chr19:55776758-55785765(*)","chr19:55791477-55791585(*)",131,28,"HSPBP1",23640,0.536212996002807
"ENSG00000160469","Junction",-0.076983556146229,0.544017036783564,"chr19:55820097-55823369(*)","chr19:55796902-55798374(*)",229,2,"BRSK1",84446,0.621000592929793
"ENSG00000187902","Junction",-0.014955977711733,0.133793156334015,"chr19:55952133-55953559(*)","chr19:55949122-55949820(*)",51,10,"SHISA7",101928843,0.148749134045748
"ENSG00000090971","Junction",-0.282019244067735,0.0767642595051874,"chr19:55996626-55997027(*)","chr19:55997148-55997774(*)",26,4,"NAT14",57106,0.358783503572922
"ENSG00000179943","Junction",-0.0854661584445938,0.619591382675788,"chr19:56109268-56110839(*)","chr19:56109268-56109860(*)",42,2,"FIZ1",84922,0.705057541120382
"ENSG00000171425","Junction",-0.434417022730732,0.423385948251762,"chr19:56155141-56155918(*)","chr19:56155393-56155918(*)",23,3,"ZNF581",51545,0.857802970982494
"ENSG00000063245","Junction",-0.296624681339959,0.381429572792376,"chr19:56204404-56206513(*)","chr19:56206350-56206513(*)",120,2,"EPN1",29924,0.678054254132335
"ENSG00000167685","Junction",-0.0725942879827768,0.432720532300846,"chr19:56657790-56669910(*)","chr19:56669972-56670995(*)",140,6,"ZNF444",55311,0.505314820283622
"ENSG00000131848","Junction",-0.0725942879827768,0.384675135113625,"chr19:56811326-56826049(*)","chr19:56824754-56826049(*)",74,3,"ZSCAN5A",79149,0.457269423096402
"ENSG00000198046","Junction",-0.386319420766463,0.00378854134496993,"chr19:56973799-56985380(*)","chr19:56983989-56985380(*)",123,6,"ZNF667",63934,0.390107962111433
"ENSG00000166770","Junction",-0.245731529226442,0.214881754227373,"chr19:56989646-57005531(*)","chr19:56989751-57005531(*)",52,3,"ZNF667-AS1",100128252,0.460613283453815
"ENSG00000268182","Junction",-0.0773611955086497,0.186818226874392,"chr19:57157205-57172143(*)","chr19:57157205-57166470(*)",65,5,"SMIM17",147670,0.264179422383042
"ENSG00000269699","Junction",-0.076983556146229,0.279178262902422,"chr19:57330308-57334120(*)","chr19:57329207-57329967(*)",114,2,"ZIM2",23619,0.356161819048651
